NCM,Produto,Qtd refs.,Situação (benefício),Dispositivo legal (RICMS-SP),cBenef sugerido,CST provável,"Existe benefício na lei, mas NÃO se aplica a esta venda",Observação
85171300,CARREGADOR CONNECT TURBO FAST CHARGER,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85183000,FONE OUVIDO FAM BLUETOOTH AIRBUDS TM03,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85183000,FONE OUVIDO FAM ESTEREO IN-EAR C/ MICROFONE,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85183000,FONE TWS ACTIO SOUND BEAT - BRANCO,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85235210,ADESIVO CONECTCAR,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85366910,BALA MENTOS PURE FRESH MINT 20G,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85366910,TOMADA 1USB 2.1A FAM,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85444200,CABO 3 SAIDASV8/IPHONE/TIPO C 1.2M FAM,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85444200,CABO CONNECT USB LIGHTING TIPO C 12M,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85444200,CABO FAM MICRO USB V8 1 M.,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85444200,CABO FAM TIPO C 2M FCA-C2C6,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85444200,"CABO FAM ULTRA RAPIDO TIPO C LIGHTNING 1,2M",1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85444200,CABO FAM USB TIPO C LIGHTNING 100W,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85444200,CABO IPHONE 1M FAM,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85444200,CABO TIPO C 1M FAM,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
85444200,CABO TIPO C TIPO C 1.2MTECIDO FAM FCA-C1C6,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
9030090,CHA MATTE LEAO NATURAL 40G SACHE,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
9041200,PIMENTA DO REINO PRETA MOIDA 15G,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
9062000,MAT PRIMA CANELA EM PO,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
9071000,CRAVO DA INDIA KITANO 8G,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
9109900,TEMPERO FOLHA DE LOURO KITANO 4G,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
94013900,CADEIRA ELEGANCE GRANITE PRETA,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
94051190,PAINEL PLAFON 24W Q-E 30X30 - AVANT - BRANCO FRIO - 6500K,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030098,BRINQUEDO MONSTER GANG,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030099,AMOEBA  110G,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030099,BALAO N.8 VERDE ESCURO FEST BALL DEL REY 50UN,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030099,BRINQUEDO BASQUETE CAPIVARA,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030099,BRINQUEDO BLAST LITO,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030099,BRINQUEDO CAMINHAO AMARELO C/ LUZ,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030099,BRINQUEDO CHOCOOVITOS BOYS 22G,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030099,BRINQUEDO CHOCOOVITOS DINO 22G,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030099,BRINQUEDO CHOCOOVITOS GIRLS 22G,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030099,BRINQUEDO DINOSSAURO VRUMM,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030099,BRINQUEDO GUERRA BEXIGA WATER BALLOON,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95030099,BRINQUEDO KOMBI RETRO,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
95044000,BARALHO COPAG 139 55 CARTAS,1,Sem benefício identificado (tributação normal / possível ICMS-ST),-,,00/60/61,,"Não foi identificado dispositivo de isenção, redução, diferimento ou suspensão do RICMS-SP para este item. Muitos produtos industrializados (chocolates, biscoitos recheados, salgadinhos, sorvetes, refrigerados diversos) estão sujeitos a ICMS-ST, que dispensa cBenef na revenda (CST 60/61)."
